RecordId,AssetId,CalibrationDate,NextDueDate,Lab,CertificateNumber,CertificateUrl,Cost,Result
42055053-e1b6-59a1-86fe-6143776d2a8f,DL-BE-30009,2012-12-03,2013-12-03,Montreal Calibration,SYN-MC-12-000183,,425.00,Pass
dcbe2881-4c64-5ce8-aa1f-88097a21ec58,DL-BE-30047,2012-12-10,2013-12-10,,SYN-FACTORY-000184,,,Pass
416877f1-bb84-5437-be47-8e4644a5ca13,GEO-BG-30017,2012-12-12,2013-12-12,Montreal Calibration,SYN-MC-12-000185,,290.00,Pass
91568f75-6260-5459-a9c2-854cd32f5e91,GEO-BG-30022,2012-12-21,2013-12-21,Montreal Calibration,SYN-MC-12-000186,,225.00,Pass
9a4cac11-1e69-5144-b693-f4ac71067f36,GEO-BG-30025,2012-12-25,2013-12-25,,SYN-FACTORY-000187,,,Pass
10585735-4850-5a0d-80b0-0bbe086ee242,DL-BE-30008,2012-12-31,2013-12-31,Montreal Calibration,SYN-MC-12-000188,,405.00,Pass
f7cf04f4-e53d-52bd-83c3-2dd30d2023c8,DL-UM-40000,2013-01-14,2014-01-14,,SYN-FACTORY-000189,,,Pass
6a2601ed-d5c6-56fe-a4a2-5a39b077a916,GEO-UM-40000,2013-01-14,2014-01-14,,SYN-FACTORY-000190,,,Pass
a58b798c-8418-5dda-925e-dc2ba01effdb,DL-BE-30048,2013-01-15,2014-01-15,,SYN-FACTORY-000191,,,Pass
15f9b6ca-3b1e-56b4-9f6e-da2d4751139e,DL-BE-30028,2013-01-17,2014-01-17,Montreal Calibration,SYN-MC-13-000192,,465.00,Pass
3b145739-954f-5c4d-8348-027e1f43a00f,DL-BE-30049,2013-02-07,2014-02-07,,SYN-FACTORY-000193,,,Pass
af6262a2-6665-5ce4-b8f9-33d19d2516d3,DL-BE-30012,2013-02-18,2014-02-18,Montreal Calibration,SYN-MC-13-000194,,430.00,Pass
98410c1d-2d6c-508f-9334-7923beb8f946,GEO-BG-30026,2013-02-25,2014-02-25,,SYN-FACTORY-000195,,,Pass
7b5b020e-5ae2-5a99-8644-0ff8687a4cbe,DL-BE-30001,2013-02-27,2014-02-27,Montreal Calibration,SYN-MC-13-000196,,410.00,Pass
de98589d-2235-567d-ac3c-252f1152795e,DL-BE-30037,2013-03-05,2014-03-05,Montreal Calibration,SYN-MC-13-000197,,475.00,Pass
da662b72-387d-5ed9-a0bc-e43f4efd8bd6,DL-BE-30050,2013-03-11,2014-03-11,,SYN-FACTORY-000198,,,Pass
18783f70-7da1-54d8-be18-451c8f77ae40,DL-BE-30051,2013-03-12,2014-03-12,,SYN-FACTORY-000199,,,Pass
3eb7c388-43ba-58b1-885b-e60401f73b0e,DL-BE-30039,2013-03-18,2014-03-18,Montreal Calibration,SYN-MC-13-000200,,365.00,Pass
c2f9ee2b-7ecc-5fb0-bda9-55ad603ab99c,DL-BE-30025,2013-03-22,2014-03-22,Montreal Calibration,SYN-MC-13-000201,,440.00,Pass
934f148f-e5d4-528e-84a8-1bbd01f4db5c,DL-BE-30052,2013-04-09,2014-04-09,,SYN-FACTORY-000202,,,Pass
6f589e4b-f3a8-56bb-9c4e-e72a5942bba5,DL-BE-30040,2013-04-24,2014-04-24,Montreal Calibration,SYN-MC-13-000203,,370.00,Pass
81812216-5306-5269-98d1-233c339163d9,GEO-SE-30000,2013-04-29,2014-04-29,Montreal Calibration,SYN-MC-13-000204,,225.00,Adjusted
7abd80a3-8d34-54ab-a400-793f4b1c8bf4,GEO-BG-30011,2013-04-30,2014-04-30,Montreal Calibration,SYN-MC-13-000205,,280.00,Adjusted
f889577c-e24b-5bd5-8b91-79bd2dde79d2,GEO-BG-30000,2013-05-01,2014-05-01,Montreal Calibration,SYN-MC-13-000206,,245.00,Pass
222f9bd5-b085-52f4-8727-58742c10dfbe,DL-BE-30053,2013-05-20,2014-05-20,,SYN-FACTORY-000207,,,Pass
35e6bf05-9fde-5503-867d-76f7ae520d6a,GEO-BG-30027,2013-05-20,2014-05-20,,SYN-FACTORY-000208,,,Pass
74747e34-eb4c-594f-a283-660d85ed7454,GEO-BG-30014,2013-05-22,2014-05-22,Montreal Calibration,SYN-MC-13-000209,,225.00,Pass
82b124d9-da7b-5ba6-bc94-3cd6a154c7eb,DL-BE-30015,2013-05-27,2014-05-27,Montreal Calibration,SYN-MC-13-000210,,375.00,Pass
2282cb2d-d26d-5351-a4b2-b9e97d26c2f1,GEO-BG-30021,2013-05-30,2014-05-30,Montreal Calibration,SYN-MC-13-000211,,280.00,Adjusted
6efc430d-cea1-541b-ae42-83168e823156,DL-BE-30025,2013-06-10,2014-06-10,Montreal Calibration,SYN-MC-13-000212,,475.00,Pass
bde801e8-6dad-5b57-abb6-c9fb8c1d7b62,DL-BE-30029,2013-06-14,2014-06-14,Montreal Calibration,SYN-MC-13-000213,,470.00,Pass
4d622eb4-36fa-59e9-99c8-0e647cf6a83e,DL-BE-30054,2013-06-14,2014-06-14,,SYN-FACTORY-000214,,,Pass
bd215d95-84b5-55d5-9229-bd7f5a450dc5,GEO-BG-30028,2013-06-21,2014-06-21,,SYN-FACTORY-000215,,,Pass
5bef7e3e-b7ad-5631-b36b-8a79878dd5cd,DL-BE-30041,2013-06-26,2014-06-26,Montreal Calibration,SYN-MC-13-000216,,380.00,Pass
b0960a89-1310-53f9-b7e3-d7b82bd19b9d,DL-BE-30016,2013-07-01,2014-07-01,Montreal Calibration,SYN-MC-13-000217,,375.00,Pass
da623839-35ff-5480-96ca-918635337a08,GEO-BG-30029,2013-07-04,2014-07-04,,SYN-FACTORY-000218,,,Pass
88c4055f-4fb5-5b61-941a-0a0a8e0520a4,DL-BE-30003,2013-07-10,2014-07-10,Montreal Calibration,SYN-MC-13-000219,,365.00,Pass
ae0f2124-ceff-5ece-89d2-42898e9601e2,DL-BE-30030,2013-07-11,2014-07-11,Montreal Calibration,SYN-MC-13-000220,,365.00,Pass
d2f33c0c-ef93-5abc-8c2f-4c3af8f99ef2,DL-BE-30013,2013-07-15,2014-07-15,Montreal Calibration,SYN-MC-13-000221,,475.00,Pass
3a09df35-86f3-5b55-8004-61ba2d36322f,DL-BE-30055,2013-07-18,2014-07-18,,SYN-FACTORY-000222,,,Pass
ffe6883c-84d1-5a4e-9ebf-84af604b7a89,DL-BE-30042,2013-08-12,2014-08-12,Montreal Calibration,SYN-MC-13-000223,,450.00,Pass
3a2627d9-0c4b-542f-b6db-f081738b83d3,DL-BE-30043,2013-08-14,2014-08-14,Montreal Calibration,SYN-MC-13-000224,,390.00,Pass
ff68d79f-d1d6-5a78-8f3f-3f814ba34961,GEO-BG-30030,2013-08-26,2014-08-26,,SYN-FACTORY-000225,,,Pass
799b0ab1-8b30-5fbf-b6c4-8f562dd14b3c,DL-BE-30056,2013-08-26,2014-08-26,,SYN-FACTORY-000226,,,Pass
b43a35c5-b1ae-5517-98a8-b659dc94cc84,GEO-BG-30012,2013-09-03,2013-09-04,Montreal Calibration,SYN-MC-13-000227,,240.00,Fail
27d22f4d-27c0-5443-aaa8-26bb1e1b9914,GEO-BG-30031,2013-09-06,2014-09-06,,SYN-FACTORY-000228,,,Pass
573266e1-c6db-5a56-9405-211101b1c6f3,DL-BE-30057,2013-09-09,2014-09-09,,SYN-FACTORY-000229,,,Pass
ff46224a-bc03-596a-8b46-d65998a4ef94,GEO-BG-30006,2013-09-09,2014-09-09,Montreal Calibration,SYN-MC-13-000230,,230.00,Pass
ed7fd4e8-7bcb-56b4-9a18-d13bafd03ece,GEO-BG-30002,2013-09-20,2014-09-20,Montreal Calibration,SYN-MC-13-000231,,235.00,Pass
e98acf3c-a154-590c-96b7-81439c973d4d,DL-BE-30058,2013-09-24,2014-09-24,,SYN-FACTORY-000232,,,Pass
68cf0591-07dc-5ef6-84a3-e06ad5204276,DL-BE-30045,2013-10-07,2014-10-07,Montreal Calibration,SYN-MC-13-000233,,380.00,Pass
9cb94331-2b6d-5ef2-87ee-b823c459cda3,DL-BE-30034,2013-10-14,2014-10-14,Montreal Calibration,SYN-MC-13-000234,,385.00,Adjusted
e497f8d7-c3b8-5912-999e-eaf8335a82b6,TMP-5001,2013-10-14,2014-10-14,Montreal Calibration,SYN-MC-13-000235,,395.00,Adjusted
8019ef10-4a48-5a88-9463-7426718f878a,DL-BE-30019,2013-10-16,2014-10-16,Montreal Calibration,SYN-MC-13-000236,,375.00,Pass
bc05f1e1-0997-5d99-a0cc-573d460b7f00,DL-BE-30059,2013-10-22,2014-10-22,,SYN-FACTORY-000237,,,Pass
0da3f026-5c1c-5e11-80da-afafea885b5d,DL-BE-30031,2013-10-29,2014-10-29,Montreal Calibration,SYN-MC-13-000238,,460.00,Pass
20d10ac9-30f5-50dd-baed-7094b140a68f,GEO-BG-30024,2013-10-30,2014-10-30,Montreal Calibration,SYN-MC-13-000239,,220.00,Pass
d1852311-fe7b-5427-a7fb-7a109239a5f9,GEO-BG-30007,2013-10-30,2014-10-30,Montreal Calibration,SYN-MC-13-000240,,270.00,Pass
882246c6-3c5d-5584-a5e6-d42bf721c9c8,DL-BE-30018,2013-10-31,2014-10-31,Montreal Calibration,SYN-MC-13-000241,,415.00,Pass
c6b78ec9-b903-57a2-82bb-47c90120fa83,GEO-BG-30032,2013-11-06,2014-11-06,,SYN-FACTORY-000242,,,Pass
cd65f069-e1d7-51ed-9849-83f2af033b80,DL-BE-30046,2013-11-19,2014-11-19,Montreal Calibration,SYN-MC-13-000243,,400.00,Adjusted
698f569b-ed06-5d65-8e25-3b8e33340c56,DL-BE-30060,2013-11-25,2014-11-25,,SYN-FACTORY-000244,,,Pass
4b45fa95-9fc1-5515-b7fc-2046d8046974,GEO-BG-30020,2013-11-25,2014-11-25,Montreal Calibration,SYN-MC-13-000245,,230.00,Adjusted
292fc888-c3f8-5ad4-907f-563a4495fd60,DL-BE-30027,2013-11-26,2012-05-10,Montreal Calibration,SYN-MC-13-000246,,385.00,Fail
e0bd09d7-e32f-58d6-88fa-e67d5c73ca3e,DL-BE-30061,2013-12-02,2014-12-02,,SYN-FACTORY-000247,,,Pass
250e3000-6e8d-518c-a735-99ff2b1cb0dc,DL-BE-30021,2013-12-03,2014-12-03,Montreal Calibration,SYN-MC-13-000248,,410.00,Pass
bcc54555-3099-59cc-a638-c3062589d663,DL-BE-30026,2013-12-13,2014-12-13,Montreal Calibration,SYN-MC-13-000249,,480.00,Pass
510d4305-3e4b-528a-8c93-a6de5ffc7f2b,SLM-LD-5000000,2013-12-16,2014-12-16,,SYN-FACTORY-000250,,,Pass
af61eba9-8d2c-53fd-9eae-382d3cf74bc2,SLM-LD-PA-5000,2013-12-16,2014-12-16,,SYN-FACTORY-000251,,,Pass
2b6540a2-7494-5b28-be58-5e2addad9630,SLM-LD-EL-700000,2013-12-16,2014-12-16,,SYN-FACTORY-000252,,,Pass
4dc057ea-94f9-5fc0-a60f-69980029ec54,GEO-BG-30012,2013-12-19,2014-12-19,Montreal Calibration,SYN-MC-13-000253,,265.00,Pass
1e44cbe8-174c-50ce-bb15-5605899147fe,GEO-BG-30033,2013-12-23,2014-12-23,,SYN-FACTORY-000254,,,Pass
c4834c5e-9247-5a0d-9133-989b0f1ed2e2,GEO-BG-30022,2014-01-08,2013-12-21,Montreal Calibration,SYN-MC-14-000255,,300.00,Fail
bddc76aa-c8f4-593b-9caf-4b71698e15f4,DL-BE-30008,2014-01-09,2015-01-09,Montreal Calibration,SYN-MC-14-000256,,440.00,Pass
91d7c79a-a82e-5ee0-b043-71568479d9f2,DL-BE-30033,2014-01-16,2015-01-16,Montreal Calibration,SYN-MC-14-000257,,475.00,Pass
a161399e-8310-59e5-b891-43630442fea1,GEO-BG-30026,2014-02-03,2015-02-03,Montreal Calibration,SYN-MC-14-000258,,295.00,Pass
4c19a987-d05d-52b4-acc8-ccc5ce87406f,GEO-BG-30010,2014-02-07,2015-02-07,Montreal Calibration,SYN-MC-14-000259,,270.00,Pass
7450a875-8a6b-5ded-9ff3-25f819c22d0d,DL-BE-30012,2014-02-11,2015-02-11,Montreal Calibration,SYN-MC-14-000260,,375.00,Pass
5adb8c0e-5141-5adf-9b09-b394104415d1,DL-BE-30028,2014-02-19,2015-02-19,Montreal Calibration,SYN-MC-14-000261,,450.00,Adjusted
e04d1dc0-6909-5309-a940-ad0d3b903028,DL-BE-30037,2014-02-26,2015-02-26,Montreal Calibration,SYN-MC-14-000262,,425.00,Pass
731a51ad-904b-5e7c-a6eb-5b0fbf31d1dc,DL-BE-30022,2014-02-27,2015-02-27,Montreal Calibration,SYN-MC-14-000263,,435.00,Adjusted
37514347-5739-5460-a0ba-ad96faff84de,DL-BE-30051,2014-03-03,2015-03-03,Montreal Calibration,SYN-MC-14-000264,,360.00,Pass
75e3bc41-a6d7-5d4c-afea-7a567083f4ee,DL-BE-30017,2014-03-04,2015-03-04,Montreal Calibration,SYN-MC-14-000265,,360.00,Pass
0f9b20bf-287a-5b33-a3ee-ad77584fde0b,GEO-BG-30001,2014-03-13,2015-03-13,Montreal Calibration,SYN-MC-14-000266,,250.00,Pass
3df01b92-ffd1-5dcc-8a89-e0d6c1929d1f,DL-BE-30036,2014-03-17,2015-03-17,Montreal Calibration,SYN-MC-14-000267,,360.00,Pass
79977ff7-3355-5838-8520-50105b117981,TMP-5001,2014-03-18,2015-03-18,Montreal Calibration,SYN-MC-14-000268,,365.00,Pass
d7f0d5e7-d139-5e26-bbf1-b4741284ef0a,GEO-SE-30001,2014-03-19,2015-03-19,,SYN-FACTORY-000269,,,Pass
6458bdf8-cfb7-552a-9bd5-8ef9ffcfbd8b,GEO-UM-40000,2014-03-19,2015-03-19,Montreal Calibration,SYN-MC-14-000270,,260.00,Pass
bda2eeb8-fe7a-59f3-9a8d-d092930a6c04,DL-BE-30039,2014-03-24,2015-03-24,Montreal Calibration,SYN-MC-14-000271,,370.00,Pass
6e5b022a-4d13-55bf-97a8-4d30c2fd00db,DL-UM-40000,2014-03-25,2015-03-25,Montreal Calibration,SYN-MC-14-000272,,395.00,Pass
810fb01e-6d97-5541-b663-8c8e562c4f6c,GEO-BG-30016,2014-03-31,2015-03-31,Montreal Calibration,SYN-MC-14-000273,,270.00,Pass
fcb0a683-4933-5b51-a512-47d23a17e6c6,GEO-BG-30022,2014-03-31,2015-03-31,Montreal Calibration,SYN-MC-14-000274,,275.00,Pass
83100572-3a4d-5f6f-8e2e-47026a1813ec,GEO-SE-30000,2014-04-08,2015-04-08,Montreal Calibration,SYN-MC-14-000275,,220.00,Pass
1b331c88-d8f6-5f70-9b7c-0955ce778656,SLM-UA-40000,2014-04-14,2015-04-14,,SYN-FACTORY-000276,,,Pass
fd43c372-385c-5158-adff-a46070688c64,GEO-BG-30019,2014-04-14,2015-04-14,Montreal Calibration,SYN-MC-14-000277,,230.00,Pass
59b13772-34e0-5cfc-90e6-41aa1a7c26f3,DL-BE-30040,2014-04-17,2015-04-17,Montreal Calibration,SYN-MC-14-000278,,385.00,Pass
d605516c-5f36-5155-858a-425e85f7d2fe,DL-BE-30000,2014-04-18,2015-04-18,Montreal Calibration,SYN-MC-14-000279,,385.00,Pass
37063efb-9b80-51eb-b25c-e94e85350690,DL-BE-30050,2014-05-14,2015-05-14,Montreal Calibration,SYN-MC-14-000280,,435.00,Pass
f9e562b4-47b6-5576-a25d-93892ff48e38,GEO-BG-30015,2014-05-14,2015-05-14,Montreal Calibration,SYN-MC-14-000281,,270.00,Pass
82211bb9-18b6-5f51-8f1c-47a687c66364,DL-UM-40001,2014-05-19,2015-05-19,,SYN-FACTORY-000282,,,Pass
3f06ce30-d8b7-5256-a7f8-dbb6ad5ba9f9,GEO-UM-40001,2014-05-19,2015-05-19,,SYN-FACTORY-000283,,,Pass
d7864beb-878b-57cc-a62e-d01eb38c4f38,DL-BE-30005,2014-05-21,2015-05-21,Montreal Calibration,SYN-MC-14-000284,,365.00,Pass
20c138f5-35b1-547e-acee-4c3e57b097f5,DL-BE-30029,2014-05-22,2015-05-22,Montreal Calibration,SYN-MC-14-000285,,480.00,Pass
913965f6-a317-5ad8-b64f-591a6082ff4e,GEO-BG-30004,2014-05-27,2015-05-27,Montreal Calibration,SYN-MC-14-000286,,260.00,Pass
e4e500f9-b029-5f1f-8705-34662826e3e3,GEO-BG-30021,2014-05-29,2015-05-29,Montreal Calibration,SYN-MC-14-000287,,270.00,Pass
20e820ca-8b6d-57ed-89a9-a3e2125dc1c9,DL-BE-30041,2014-06-02,2015-06-02,Montreal Calibration,SYN-MC-14-000288,,365.00,Pass
39571768-1ce1-53d3-9a42-9615af750f6d,GEO-BG-30008,2014-06-03,2015-06-03,Montreal Calibration,SYN-MC-14-000289,,245.00,Pass
56b849e6-75e2-573d-b0fc-cfcc74326e1f,DL-UM-40002,2014-06-13,2015-06-13,,SYN-FACTORY-000290,,,Pass
94812ff4-632d-5402-9530-e16833c4af44,GEO-UM-40002,2014-06-13,2015-06-13,,SYN-FACTORY-000291,,,Pass
b7b953a9-1a26-54b9-b9a7-683371b79dd3,DL-BE-30052,2014-07-02,2015-07-02,Montreal Calibration,SYN-MC-14-000292,,390.00,Adjusted
5c49e736-f7c0-5725-8c91-29b54109c8a3,DL-BE-30024,2014-07-09,2015-07-09,Montreal Calibration,SYN-MC-14-000293,,375.00,Pass
337b575f-43db-5869-8280-3efc64814de8,DL-BE-30049,2014-07-17,2015-07-17,Montreal Calibration,SYN-MC-14-000294,,415.00,Pass
6a21f713-a553-50a1-9180-302fe1b3d447,GEO-BG-30011,2014-07-22,2015-07-22,Montreal Calibration,SYN-MC-14-000295,,270.00,Pass
28759a6b-4279-517a-9737-9e0736bb6e2b,DL-BE-30016,2014-07-29,2015-07-29,Montreal Calibration,SYN-MC-14-000296,,465.00,Pass
65cdf2ab-9d01-52a5-94cf-6bbba8aade7e,DL-BE-30042,2014-08-11,2015-08-11,Montreal Calibration,SYN-MC-14-000297,,360.00,Adjusted
7133c3ca-585c-5393-aeaf-f8a7bb7553ff,GEO-BG-30030,2014-08-11,2015-08-11,Montreal Calibration,SYN-MC-14-000298,,275.00,Pass
c62b6bdd-3417-53d9-980e-3e1469699b1e,DL-BE-30056,2014-08-13,2015-08-13,Montreal Calibration,SYN-MC-14-000299,,435.00,Adjusted
532b3ed1-6a5f-588a-8eee-4cb2c96c8a03,GEO-BG-30031,2014-08-19,2015-08-19,Montreal Calibration,SYN-MC-14-000300,,290.00,Pass
ce9c48cb-e741-55d6-a592-142c330c5f2c,DL-BE-30032,2014-08-22,2015-08-22,Montreal Calibration,SYN-MC-14-000301,,385.00,Pass
c191ab8c-220d-56f0-96bd-c36c75656c5f,GEO-BG-30018,2014-08-26,2015-08-26,Montreal Calibration,SYN-MC-14-000302,,250.00,Pass
55dce923-a4ad-5dc5-91d7-76b28a273502,GEO-BG-30002,2014-08-29,2015-08-29,Montreal Calibration,SYN-MC-14-000303,,240.00,Pass
2fe79dad-20e0-53af-b52b-efaafdcd03e6,GEO-BG-30023,2014-09-02,2015-09-02,Montreal Calibration,SYN-MC-14-000304,,240.00,Adjusted
015d581c-6872-546d-b547-96a9e7e8e7ed,GEO-SE-30002,2014-09-07,2015-09-07,,SYN-FACTORY-000305,,,Pass
398ea034-6e97-5bd4-8b92-f824b3b8f48b,DL-BE-30043,2014-09-09,2014-08-14,Montreal Calibration,SYN-MC-14-000306,,480.00,Fail
5f1e6701-5fa0-5a01-a3d9-30bb4e5f45fb,DL-BE-30044,2014-09-29,2015-09-29,Montreal Calibration,SYN-MC-14-000307,,420.00,Pass
6482136f-2e5a-5fc1-9d51-8596ac511d05,DL-BE-30018,2014-10-06,2015-10-06,Montreal Calibration,SYN-MC-14-000308,,410.00,Pass
67695b03-4fe6-5b06-907a-c87a9e068e9e,GEO-BG-30032,2014-11-03,2014-11-06,Montreal Calibration,SYN-MC-14-000309,,260.00,Fail
feca8b20-43cf-5765-835d-bd22ea2b5e08,DL-BE-30025,2014-11-03,2015-11-03,Montreal Calibration,SYN-MC-14-000310,,375.00,Pass
5cf9d49c-ec76-521b-9e24-98df3431fe5b,DL-BE-30019,2014-11-17,2014-10-16,Montreal Calibration,SYN-MC-14-000311,,480.00,Fail
3dff04cc-c310-591f-a067-edca2a4346fc,DL-BE-30034,2014-12-01,2015-12-01,Montreal Calibration,SYN-MC-14-000312,,435.00,Pass
93b5754f-94c4-5bee-b9de-ed64be98d548,GEO-BG-30029,2014-12-01,2015-12-01,Montreal Calibration,SYN-MC-14-000313,,260.00,Pass
41b4bfa1-0fea-5de1-89b8-de0f60df88ae,GEO-BG-30025,2014-12-02,2015-12-02,Montreal Calibration,SYN-MC-14-000314,,290.00,Pass
22799780-285b-5bab-a9e5-0caf5478e65f,GEO-BG-30024,2014-12-08,2015-12-08,Montreal Calibration,SYN-MC-14-000315,,240.00,Pass
be28f2af-d1d1-597b-83d7-ac54407638a2,DL-BE-30055,2014-12-08,2015-12-08,Montreal Calibration,SYN-MC-14-000316,,445.00,Adjusted
d0d152ae-adc3-50db-a865-811a51960a8f,DL-BE-30031,2014-12-08,2015-12-08,Montreal Calibration,SYN-MC-14-000317,,360.00,Pass
ac72e3cc-2f7d-56e9-8542-89381f097039,DL-BE-30038,2014-12-15,2015-12-15,Montreal Calibration,SYN-MC-14-000318,,400.00,Pass
04951f8e-be0f-50ff-a73b-f2268b72eaaa,DL-BE-30043,2014-12-15,2015-12-15,Montreal Calibration,SYN-MC-14-000319,,470.00,Pass
132b3b39-0878-54e0-8a8b-2bfce1e2d997,GEO-BG-30000,2015-01-07,2016-01-07,Montreal Calibration,SYN-MC-15-000320,,245.00,Pass
afe59710-f3e9-56ae-a7ee-be2254c75816,DL-BE-30011,2015-01-09,2016-01-09,Montreal Calibration,SYN-MC-15-000321,,385.00,Pass
590ccf0f-440f-5329-97aa-e6f5d9a90a54,DL-BE-30019,2015-01-12,2016-01-12,Montreal Calibration,SYN-MC-15-000322,,470.00,Pass
7d8db0e0-688e-5975-a35f-83282d03a39d,GEO-BG-30033,2015-01-12,2016-01-12,Montreal Calibration,SYN-MC-15-000323,,245.00,Pass
bedc6f18-c423-53d5-bea7-4168339ffde7,GEO-BG-30026,2015-01-13,2016-01-13,Montreal Calibration,SYN-MC-15-000324,,250.00,Pass
1003c6d4-4e61-5df5-916c-a800b03d8075,DL-BE-30013,2015-01-15,2016-01-15,Montreal Calibration,SYN-MC-15-000325,,410.00,Pass
7f33b7e8-9ba0-5977-be9a-c9163ad8feab,GEO-BG-30032,2015-01-16,2016-01-16,Montreal Calibration,SYN-MC-15-000326,,240.00,Adjusted
2f2e1498-eab5-5bd1-98e3-0a6053868353,GEO-BG-30006,2015-02-05,2016-02-05,Montreal Calibration,SYN-MC-15-000327,,255.00,Pass
f66be49c-f21f-5cd4-8ba8-8860dabe7477,GEO-BG-30007,2015-02-16,2016-02-16,Montreal Calibration,SYN-MC-15-000328,,235.00,Pass
829486cf-7ca6-55ab-ac3b-1482dd80df12,DL-BE-30036,2015-02-21,2016-02-21,Montreal Calibration,SYN-MC-15-000329,,425.00,Pass
7da444f2-2e5b-5d66-9c48-1f0349a1bfcf,SLM-LD-5000000,2015-03-09,2016-03-09,Montreal Calibration,SYN-MC-15-000330,,310.00,Pass
c1a76669-13b0-5c7e-83c1-fc0da360c87a,SLM-LD-PA-5000,2015-03-09,2016-03-09,Montreal Calibration,SYN-MC-15-000331,,385.00,Pass
f170a3c5-3e3a-5b65-9995-e44bb51f6b3e,SLM-LD-EL-700000,2015-03-09,2016-03-09,Montreal Calibration,SYN-MC-15-000332,,325.00,Pass
68f30790-10a8-50b3-a8c2-7ff5dc7277d1,GEO-BG-30022,2015-03-09,2016-03-09,Montreal Calibration,SYN-MC-15-000333,,255.00,Pass
6510bcd2-7844-55fc-b491-21c02331622c,GEO-UM-40000,2015-03-10,2016-03-10,Montreal Calibration,SYN-MC-15-000334,,230.00,Pass
a349ab18-54d7-51e9-a6da-7d4a369dea80,GEO-SE-30001,2015-03-10,2016-03-10,Montreal Calibration,SYN-MC-15-000335,,245.00,Pass
8f4a98c4-5fcf-5c20-8143-3e09d7b31527,DL-BE-30010,2015-03-11,2016-03-11,Montreal Calibration,SYN-MC-15-000336,,365.00,Pass
c864d047-c44f-5497-9b05-91c331c27289,DL-BE-30027,2015-03-11,2016-03-11,Montreal Calibration,SYN-MC-15-000337,,480.00,Pass
763f9460-f604-522d-9653-4424dbb6b009,DL-BE-30058,2015-03-16,2016-03-16,Montreal Calibration,SYN-MC-15-000338,,440.00,Pass
56379c88-3540-5ce9-b626-ef8f00a21464,DL-UM-40000,2015-03-18,2016-03-18,Montreal Calibration,SYN-MC-15-000339,,470.00,Pass
ef478881-6578-5194-b8b8-20179b08498b,GEO-SE-30000,2015-03-19,2016-03-19,Montreal Calibration,SYN-MC-15-000340,,275.00,Pass
be5f854b-a3b3-51b2-9980-58d8ca1ffd24,GEO-BG-30014,2015-03-23,2016-03-23,Montreal Calibration,SYN-MC-15-000341,,270.00,Pass
200569e5-a4b6-584d-88e2-6e4b8ece5cfa,GEO-BG-30017,2015-03-29,2016-03-29,Montreal Calibration,SYN-MC-15-000342,,290.00,Pass
ba3736fe-f128-5814-b5ac-0b8d15ee30fd,GEO-BG-30019,2015-03-30,2016-03-30,Montreal Calibration,SYN-MC-15-000343,,275.00,Pass
1484dbd3-fdb0-571f-ba62-f35d87fdb835,DL-BE-30039,2015-04-01,2016-04-01,Montreal Calibration,SYN-MC-15-000344,,365.00,Pass
475e3080-88f8-5efd-8070-e3ee04fb9f19,VWR-E-2000000,2015-04-06,2017-04-06,,SYN-FACTORY-000345,,,Pass
d4380629-acb9-5d65-8857-7b5795186f7a,GEO-BG-30027,2015-04-06,2016-04-06,Montreal Calibration,SYN-MC-15-000346,,255.00,Pass
b7b01a84-9103-5254-bf37-85df7ab595da,DL-BE-30009,2015-04-07,2016-04-07,Montreal Calibration,SYN-MC-15-000347,,360.00,Pass
8b2ccd66-d35e-53aa-9b3f-43f83c1a3758,GEO-BG-30020,2015-04-27,2016-04-27,Montreal Calibration,SYN-MC-15-000348,,255.00,Pass
29106a52-10ad-5da3-86b0-36c6b200a432,SLM-UA-40000,2015-04-29,2016-04-29,Montreal Calibration,SYN-MC-15-000349,,360.00,Adjusted
45828bd8-acfd-5809-92fe-00ce56950506,DL-BE-30029,2015-05-04,2016-05-04,Montreal Calibration,SYN-MC-15-000350,,480.00,Adjusted
b308dbbe-47fc-576c-a20c-a4f0080144db,DL-BE-30046,2015-05-11,2016-05-11,Montreal Calibration,SYN-MC-15-000351,,410.00,Pass
92c5671c-3962-509b-9c3c-2234d4c0b389,DL-BE-30037,2015-05-20,2016-05-20,Montreal Calibration,SYN-MC-15-000352,,465.00,Adjusted
8be26bbd-8c1f-5d4d-8dc1-ec224c063f02,DL-BE-30040,2015-06-02,2015-04-17,Montreal Calibration,SYN-MC-15-000353,,360.00,Fail
df75282e-2413-5206-960b-b9926879bda1,DL-BE-30041,2015-06-02,2016-06-02,Montreal Calibration,SYN-MC-15-000354,,445.00,Pass
a238a9c9-75f3-5460-8389-253d8c09e947,DL-BE-30054,2015-06-03,2016-06-03,Montreal Calibration,SYN-MC-15-000355,,370.00,Pass
e611b427-09f8-5982-a823-1cc89f6b2996,DL-BE-30057,2015-06-15,2016-06-15,Montreal Calibration,SYN-MC-15-000356,,480.00,Adjusted
dfa1ac90-4ebe-5fc6-8ef1-5210d13a4d9f,DL-UM-40003,2015-06-26,2016-06-26,,SYN-FACTORY-000357,,,Pass
2c6b21b5-5b55-54a8-acfb-8f323598afec,GEO-UM-40003,2015-06-26,2016-06-26,,SYN-FACTORY-000358,,,Pass
f611039a-baad-5696-afe9-42465a9a3a69,DL-BE-30045,2015-07-02,2016-07-02,Montreal Calibration,SYN-MC-15-000359,,395.00,Pass
